Date,Price
"Nov 21, 2008","7,974.40"
"Nov 20, 2008","7,988.40"
"Nov 19, 2008","8,211.50"
"Nov 18, 2008","8,530.80"
"Nov 17, 2008","8,498.80"
"Nov 14, 2008","8,832.20"
"Nov 13, 2008","8,740.60"
"Nov 12, 2008","8,646.80"
"Nov 11, 2008","8,911.90"
"Nov 10, 2008","9,293.80"
"Nov 07, 2008","9,343.50"
"Nov 06, 2008","9,133.90"
"Nov 05, 2008","9,744.70"
"Nov 04, 2008","9,726.80"
"Nov 03, 2008","9,231.80"
"Oct 31, 2008","9,116.00"
"Oct 30, 2008","8,822.90"
"Oct 29, 2008","8,650.10"
"Oct 28, 2008","7,905.40"
"Oct 27, 2008","8,009.90"
"Oct 24, 2008","8,353.20"
"Oct 23, 2008","8,811.20"
"Oct 22, 2008","8,995.30"
"Oct 21, 2008","9,795.00"
"Oct 20, 2008","9,944.30"
"Oct 17, 2008","9,655.20"
"Oct 16, 2008","9,308.20"
"Oct 15, 2008","9,706.80"
"Oct 14, 2008","10,224.50"
"Oct 13, 2008","9,955.70"
"Oct 10, 2008","8,997.70"
"Oct 09, 2008","9,902.90"
"Oct 08, 2008","10,297.60"
"Oct 07, 2008","10,862.00"
"Oct 06, 2008","10,726.00"
"Oct 03, 2008","11,418.50"
"Oct 02, 2008","11,002.30"
"Oct 01, 2008","11,182.50"
"Sep 30, 2008","10,987.50"
"Sep 29, 2008","10,945.70"
"Sep 26, 2008","11,387.90"
"Sep 25, 2008","11,438.60"
"Sep 24, 2008","11,112.90"
"Sep 23, 2008","11,176.50"
"Sep 22, 2008","11,328.50"
"Sep 19, 2008","11,557.90"
"Sep 18, 2008","10,631.60"
"Sep 17, 2008","10,661.40"
"Sep 16, 2008","10,911.50"
"Sep 15, 2008","10,899.00"
"Sep 12, 2008","11,412.00"
"Sep 11, 2008","11,136.50"
"Sep 10, 2008","11,180.80"
"Sep 09, 2008","11,350.00"
"Sep 08, 2008","11,554.20"
"Sep 05, 2008","11,139.70"
"Sep 04, 2008","11,480.10"
"Sep 03, 2008","11,849.10"
"Sep 02, 2008","11,903.90"
"Sep 01, 2008","11,693.80"
"Aug 29, 2008","11,707.30"
"Aug 28, 2008","11,662.60"
"Aug 27, 2008","11,479.60"
"Aug 26, 2008","11,419.90"
"Aug 25, 2008","11,327.10"
"Aug 22, 2008","11,497.30"
"Aug 21, 2008","11,217.40"
"Aug 20, 2008","11,379.90"
"Aug 19, 2008","11,335.30"
"Aug 18, 2008","11,677.50"
"Aug 15, 2008","11,686.10"
"Aug 14, 2008","11,606.80"
"Aug 13, 2008","11,695.40"
"Aug 12, 2008","11,996.10"
"Aug 11, 2008","12,047.70"
"Aug 08, 2008","11,799.90"
"Aug 07, 2008","11,717.50"
"Aug 06, 2008","11,774.40"
"Aug 05, 2008","11,751.40"
"Aug 04, 2008","11,447.60"
"Aug 01, 2008","11,569.50"
"Jul 31, 2008","11,881.30"
"Jul 30, 2008","11,817.90"
"Jul 29, 2008","11,683.80"
"Jul 28, 2008","11,484.60"
"Jul 25, 2008","11,589.90"
"Jul 24, 2008","11,675.10"
"Jul 23, 2008","11,934.90"
"Jul 22, 2008","11,610.10"
"Jul 21, 2008","11,784.60"
"Jul 18, 2008","11,895.30"
"Jul 17, 2008","11,642.10"
"Jul 16, 2008","11,287.70"
"Jul 15, 2008","11,151.60"
"Jul 14, 2008","11,443.00"
"Jul 11, 2008","11,383.50"
"Jul 10, 2008","11,739.50"
"Jul 09, 2008","11,999.80"
"Jul 08, 2008","11,794.70"
"Jul 07, 2008","11,982.20"
"Jul 04, 2008","11,765.90"
"Jul 03, 2008","11,980.10"
"Jul 02, 2008","11,856.90"
"Jul 01, 2008","11,770.90"
"Jun 30, 2008","12,046.20"
"Jun 27, 2008","12,089.80"
"Jun 26, 2008","12,077.70"
"Jun 25, 2008","12,446.10"
"Jun 24, 2008","12,205.60"
"Jun 23, 2008","12,403.40"
"Jun 20, 2008","12,412.50"
"Jun 19, 2008","12,585.00"
"Jun 18, 2008","12,631.50"
"Jun 17, 2008","12,885.10"
"Jun 16, 2008","12,826.60"
"Jun 13, 2008","12,998.70"
"Jun 12, 2008","12,853.30"
"Jun 11, 2008","12,584.30"
"Jun 10, 2008","12,755.20"
"Jun 09, 2008","12,823.90"
"Jun 06, 2008","12,909.80"
"Jun 05, 2008","13,239.30"
"Jun 04, 2008","13,341.20"
"Jun 03, 2008","13,431.70"
"Jun 02, 2008","13,300.00"
"May 30, 2008","13,600.90"
"May 29, 2008","13,539.50"
"May 28, 2008","13,499.20"
"May 27, 2008","13,451.40"
"May 26, 2008","13,583.70"
"May 23, 2008","13,577.60"
"May 22, 2008","13,852.00"
"May 21, 2008","13,857.20"
"May 20, 2008","13,992.10"
"May 19, 2008","14,247.60"
"May 16, 2008","14,124.80"
"May 15, 2008","14,186.40"
"May 14, 2008","14,187.20"
"May 13, 2008","14,016.40"
"May 12, 2008","14,053.90"
"May 09, 2008","13,945.10"
"May 08, 2008","14,074.00"
"May 07, 2008","14,026.80"
"May 06, 2008","14,005.80"
"May 05, 2008","14,074.00"
"May 02, 2008","14,060.00"
"Apr 30, 2008","13,798.30"
"Apr 29, 2008","13,707.20"
"Apr 28, 2008","13,877.80"
"Apr 25, 2008","13,772.80"
"Apr 24, 2008","13,669.20"
"Apr 23, 2008","13,663.00"
"Apr 22, 2008","13,593.40"
"Apr 21, 2008","13,728.90"
"Apr 18, 2008","13,924.90"
"Apr 17, 2008","13,568.70"
"Apr 16, 2008","13,637.60"
"Apr 15, 2008","13,408.90"
"Apr 14, 2008","13,160.30"
"Apr 11, 2008","13,278.30"
"Apr 10, 2008","13,507.90"
"Apr 09, 2008","13,599.00"
"Apr 08, 2008","13,759.40"
"Apr 07, 2008","13,919.60"
"Apr 04, 2008","13,846.40"
"Apr 03, 2008","13,738.90"
"Apr 02, 2008","13,838.70"
"Apr 01, 2008","13,699.10"
"Mar 31, 2008","13,269.00"
"Mar 28, 2008","13,442.40"
"Mar 27, 2008","13,537.90"
"Mar 26, 2008","13,403.00"
"Mar 25, 2008","13,434.20"
"Mar 20, 2008","12,964.20"
"Mar 19, 2008","12,964.70"
"Mar 18, 2008","13,030.50"
"Mar 17, 2008","12,656.00"
"Mar 14, 2008","13,021.40"
"Mar 13, 2008","13,073.20"
"Mar 12, 2008","13,131.30"
"Mar 11, 2008","13,056.10"
"Mar 10, 2008","12,655.00"
"Mar 07, 2008","12,691.30"
"Mar 06, 2008","12,803.30"
"Mar 05, 2008","12,948.10"
"Mar 04, 2008","12,630.10"
"Mar 03, 2008","12,862.50"
"Feb 29, 2008","13,170.40"
"Feb 28, 2008","13,272.10"
"Feb 27, 2008","13,454.30"
"Feb 26, 2008","13,436.60"
"Feb 25, 2008","13,156.60"
"Feb 22, 2008","13,017.50"
"Feb 21, 2008","13,173.00"
"Feb 20, 2008","13,080.40"
"Feb 19, 2008","13,269.70"
"Feb 18, 2008","13,312.20"
"Feb 15, 2008","13,073.90"
"Feb 14, 2008","13,313.20"
"Feb 13, 2008","13,266.70"
"Feb 12, 2008","13,254.70"
"Feb 11, 2008","12,818.80"
"Feb 08, 2008","12,934.80"
"Feb 07, 2008","12,889.50"
"Feb 06, 2008","13,037.30"
"Feb 05, 2008","12,814.70"
